user,venue
141204,1195
2637,6997
14842,602
254301,3926
17238,3624
2337,21476
209553,1457
55911,10289
20714,21395
13947,23049
122003,749
48197,1376
24915,38021
9320,13923
80104,81254
5021,19939
21380,19414
45720,125
237785,1146
43136,33149
134677,1379
50267,23209
63524,41961
65514,2606
140150,1195
193073,3075
18179,40717
66441,49624
47859,7999
24915,998
149253,1518
53930,4734
17141,20329
58069,6224
24794,549
78151,13407
84141,12071
14175,11792
38456,14196
29921,16625
37026,17059
74134,25353
222355,1326
22285,564
59959,5222
260743,142
51957,43558
23408,13108
51957,6906
30718,49766
37459,9405
25571,11259
11367,13447
36865,81284
64892,14594
133970,5
201683,1635
38133,28999
14964,14583
45720,13661
133970,2412
30477,28959
181660,1146
62083,19837
29211,98639
2621,6856
11571,733
122123,4196
55716,1163
41751,15506
49783,371
54389,71486
19335,7792
54949,39242
6998,7794
85787,14458
204573,3509
175941,1532
154010,1501
147338,1918
51957,43558
45063,6375
35730,32873
58758,3748
9803,23989
50730,12901
38491,111
59283,17955
30849,6635
97363,10099
172909,278
133970,9602
68409,7002
22000,10835
59959,5222
128545,1106
39836,15743
27538,189
65695,7519
12991,5166
41557,21817
46901,4843
250033,1586
53706,33652
67859,89
12215,12328
136994,8041
77823,339
3793,679
17238,9209
166135,2935
81824,5991
11367,408
7648,32586
32939,229
59283,9707
64130,16983
82113,7876
64130,23069
144261,7441
51148,899
50730,4855
107013,1291
208636,127
63433,39242
96032,17741
48637,8328
556,6187
17238,3624
17238,49111
91070,15936
2033,56898
151828,6614
134677,1379
37459,22366
105848,3175
10565,8947
144261,1402
46494,6651
97744,7095
186359,34
51957,43558
228205,2148
134677,1379
193079,1896
65309,11913
52984,1759
184856,9945
53930,608
58063,859
29177,39242
756,2623
77823,57268
29921,16625
60486,12037
181660,1247
140150,1399
45808,20592
42406,38304
48197,8041
45720,27515
50202,21817
80104,2028
62736,564
1878,3421
132572,6883
72909,262
18345,47339
178106,3053
79486,17084
204573,2222
49783,6293
83904,20674
105848,105
60211,7723
156694,2919
1251,18144
30526,7796
224128,2538
158177,197
13173,13915
78151,7633
77380,1415
209734,721
7648,926
51957,43558
23045,98472
107013,1086
23264,4734
17238,3624
62086,10073
82582,57322
51957,43558
45720,1156
260743,142
37005,30454
166135,1211
22141,10824
40874,31027
166135,177
50246,75701
19335,2562
30718,15457
82582,78
120838,1103
54289,34596
31035,5886
9527,721
221167,1259
59122,98465
132611,3843
17238,82634
59796,1329
16769,12222
34710,4472
113120,1199
133970,7357
8051,119774
181660,1419
147338,1136
181660,2062
265643,8065
17566,803
17034,28879
36670,74896
59959,5222
178106,7319
30718,1554
50730,56006
27075,74896
163242,1404
214716,7325
17238,3624
38456,7999
9320,8135
167073,1003
80318,12214
30718,15009
128912,1233
247092,7319
198847,9264
19997,15314
228205,1346
88973,46684
55358,1564
156694,1453
113120,7767
68798,1348
15598,17341
132611,415
201672,1021
222600,404
49610,15146
160877,1126
204517,263
259692,1082
79352,16633
17238,9209
105313,1618
110949,129
4787,4987
25336,514
59679,9298
223740,337
21380,67
61583,17677
51957,43558
11418,6305
191295,9847
19732,11552
105,11259
199027,8515
17238,9209
1404,12989
102,10965
66227,14327
216629,3237
10503,926
84851,7723
144261,5321
38448,16126
108636,3747
18345,42705
50730,45909
11372,6293
17238,82634
72170,9743
51537,337
128912,6222
144263,36
42406,12903
113120,1335
18151,1193
118746,1291
36661,65095
36138,7535
1163,1086
89075,5166
265965,8702
12215,12328
4766,7
50913,95645
213188,1132
30476,239
29415,10835
39836,15743
35458,8668
670,808
110949,4419
51148,9264
14842,1492
2621,4987
32939,1268
266532,1194
93634,21545
54405,41096
108636,6293
68409,452
32552,1469
37082,21476
80318,431
8952,1279
44226,3526
1513,189445
9803,12621
69093,12731
69093,417
133140,1136
81157,11114
17238,82634
47505,431
48143,1031
52025,38752
121273,1078
34461,52719
250048,106
54389,37379
96969,30907
181660,2764
31251,11942
23045,34133
195601,1639
109529,1353
257034,4733
51957,52205
556,11355
22658,9109
58686,1329
67881,958
27075,15071
29545,3184
222355,6147
104705,1119
21881,12914
2033,14327
30792,1423
108636,6293
30526,24518
98568,26754
18542,16504
30718,9652
69475,12322
249461,713
17874,14113
180959,2629
213188,7111
57981,11635
1771,4749
141204,2879
32967,10489
30519,514
83935,938
54393,99849
39836,11355
231094,1084
51939,10761
91070,15936
73646,17779
242789,1326
32939,7524
45534,431
23793,9684
69475,17697
7224,609
39836,15743
31971,11987
260743,142
206984,447
46634,9934
59796,21547
91070,68216
59867,4705
334,12867
21380,28154
115495,7557
130127,6897
242789,1326
238993,4319
61583,12067
35458,92
72909,1215
96231,11846
200408,1191
6360,19666
87167,52618
256434,142
113120,1199
66227,14327
33862,2666
31240,874
47769,18151
60741,655
48637,28959
44226,4529
21282,8199
234113,7016
72170,11259
59369,25751
66227,12282
44226,3526
23524,69
230811,4461
251235,9526
26958,77986
24436,764
40642,16167
133970,411
66227,14327
242412,2155
51445,3524
157966,654
24074,63
15992,27391
201683,1709
213351,1085
17454,10256
22259,899
63239,7
121676,1186
11341,4749
20640,19309
144266,6975
35434,17085
5503,13015
38058,4626
174905,1086
61245,24164
24794,22148
251235,4529
56139,31042
40858,4156
89075,12621
1771,7079
6998,4156
17171,4156
79486,14713
4646,3281
21501,11006
216886,5918
156694,5906
22259,11012
79642,4731
113120,419
60486,466
181455,1674
17734,492
128124,39
207123,1228
62681,23014
23621,83
7377,15599
33862,12346
45533,27966
24296,1543
54747,16744
68496,45393
16447,928
108738,1515
238527,2129
2033,14327
67859,6287
134677,497
53545,6468
41557,20622
51957,43558
66227,14327
96156,18388
34592,3184
19335,20183
256098,1126
6993,877
25041,4156
68409,17665
31163,13459
36865,12833
66227,14327
78137,12131
174938,2534
107013,1994
104627,2107
23264,774
139525,2321
105313,3423
187044,1626
250753,1449
215209,2004
83311,44353
17238,3624
20555,955
114894,523
100409,1688
43970,7524
252332,177
180959,2629
63239,22366
68798,4326
12215,12328
72909,307
4697,494
110949,129
27783,10324
22531,14015
44739,6293
17238,82634
178106,1769
232265,5222
15992,14435
52563,10559
66227,14327
43127,12833
72667,23989
178106,1769
47991,529
59283,17955
118710,214
93379,833
61583,51237
229361,4278
52118,4145
48655,696
18653,15691
17726,33031
21282,773
14141,1395
57056,10824
17238,9209
41376,14856
29921,4855
224128,749
38456,7999
48224,15071
66227,14327
17238,9209
83935,57328
151828,7039
60893,41065
59867,7913
50503,9305
108636,42
66441,1143
81275,10761
42667,26199
47859,98
24391,15139
1416,6251
68409,7
53523,17835
53523,28322
175516,337
44226,25751
123667,2144
17726,33031
105848,4272
14141,21455
69614,2991
11571,21387
47596,20969
34460,20043
133970,64
93379,12763
52025,38752
18345,42705
18345,16574
45010,7633
33989,9212
51468,9526
18152,33689
34710,5779
39836,41961
34355,96499
68409,34938
34710,4472
82569,578
260743,142
11571,81816
61388,1031
25321,262
69093,17607
30502,16672
107530,4461
81823,186
12991,57145
66463,11912
200187,9821
41376,24252
54949,9307
8109,15071
34872,2678
34460,3423
45720,50167
39836,39242
556,12121
92420,14571
61109,14494
183665,1314
181940,5899
165056,899
87602,449
74134,82254
22141,11872
61546,3235
43136,33149
40253,44325
250033,1586
134677,1632
71236,12208
147677,2132
82582,718
52984,37557
105848,105
237785,1154
18345,42705
52005,3227
25662,1268
3517,5574
125639,7677
51914,5939
15275,507
836,886
35730,5918
25321,9945
224544,1272
66227,14327
134677,1379
33844,12346
50730,23313
18799,12833
101206,5715
25571,4855
82569,12134
9527,15506
62274,12875
69093,7723
107580,2772
108636,3747
14578,14196
9769,751
222643,1193
146757,2215
23248,13307
11341,148
556,6187
15598,17341
19113,23209
27075,6352
136356,4532
82800,24537
170,47
87602,13589
152794,316
157966,9474
49812,74896
26201,3441
85787,17228
52589,1218
17238,3624
98756,751
58563,639
18345,42705
33330,32319
11206,1218
30792,1423
8663,27966
13947,19433
11571,733
51957,17626
32552,4529
198847,381
100409,1145
255138,1526
57981,42095
14141,417
222505,1483
59283,29937
69593,9173
82252,26577
756,73405
27483,19393
118746,1353
183355,1394
34355,14323
9803,125612
36073,492
57981,39375
83069,23912
54389,452
138109,8233
172909,2515
80487,25517
64130,3266
45808,1574
116122,74
91070,22218
1002,39242
54405,41096
63524,11655
10503,22145
4373,21345
185251,1569
15598,47339
200408,6187
16769,13468
28946,6293
59796,21547
38456,14196
8013,1535
51148,1492
42406,332
193079,1036
89075,12653
70707,1155
40642,31415
33450,408
51957,43558
28031,15896
2772,11252
14860,9111
24506,7332
30718,12862
222158,7678
32744,14816
15598,17341
178106,454
48637,3184
365,1543
4919,13927
242412,3422
47463,31324
58774,43617
550,1707
43293,35862
133140,1032
125639,8328
19732,22366
8952,29422
39836,15743
222158,7678
21820,837
29745,337
146757,7913
38185,564
1562,22145
184931,985
71372,5575
60285,23773
266712,8228
3967,14924
238527,1211
52992,5918
28946,1495
167073,1454
91070,15936
7461,37855
17934,21388
105313,1262
40327,27092
172131,4114
44739,651
24672,13359
34248,47236
61583,12067
66227,14327
17034,12577
104729,1315
258663,102
17435,28999
31322,8905
20640,5854
47572,26753
18345,47339
68370,82441
224128,3609
45210,3526
84141,189
11466,72668
214471,1602
125639,7677
123667,829
134677,1379
64130,16148
72909,6635
176753,6185
18993,80769
32257,22183
23524,18222
25041,11882
92420,11114
198662,4529
46697,1128
113120,4209
81157,7202
201683,7859
21881,13047
130314,1602
1416,6251
33844,18535
15440,68935
29832,32629
22239,177
183355,1394
58563,1465
108636,1918
60257,177
25152,14674
48072,3412
34710,911
133970,411
1002,16953
66227,14327
16049,20969
13999,14487
133970,411
8952,39242
202050,3583
148897,4435
27483,11934
36242,18411
44226,6793
39836,1035
230376,1403
31216,57404
21389,11056
38701,1602
29831,88
40407,1501
186067,1251
157966,7227
15100,6764
139818,112
71312,14969
31064,639
2538,14462
108636,3747
48071,23989
87042,885
66227,7095
30820,13921
10503,482
248367,6894
18626,15189
110734,1397
2022,128537
23524,20714
57014,3582
21501,11622
29211,98639
40642,9684
61245,24319
250033,2164
45379,15599
38407,11259
46634,4684
73255,452
44739,25
45720,29635
12991,2
30961,7455
9803,38689
21380,877
57014,3582
174938,3184
74134,25353
42406,17305
186825,415
38701,9652
57310,5076
46697,14905
30476,985
11367,631
51341,20497
169728,2942
9769,123
16035,17316
10565,1163
107580,447
17874,12208
6360,20017
204517,4196
68370,82441
66227,10841
144261,1818
24391,18071
28031,14966
134677,1379
17727,108
1002,946
34872,12751
50730,56006
248027,3201
6318,22214
57981,39375
36138,31748
64130,11945
47178,7854
43127,12991
180959,474
556,6187
144263,1326
204573,908
62189,7332
54949,39242
254301,3926
143828,764
14287,12792
228205,1002
42406,1192
135804,2295
17034,61132
194220,1692
52118,4145
82252,1129
250094,7799
233597,5159
10565,16672
26539,978
19732,17026
48071,6251
31616,9602
190925,675
6035,19536
52563,29261
201683,4668
41955,1376
24074,13227
83069,5874
8952,1279
80552,69525
50730,2623
55911,8228
87557,12625
31322,27108
92202,1554
86698,449
51939,39
105313,46
133970,3218
14466,25118
943,13984
53545,64
204517,263
49783,7723
214716,5235
77380,21476
10798,578
53930,7079
27882,24419
6315,176075
14842,484
29211,98639
67801,14951
145611,5889
183505,978
59931,66938
144261,1818
77380,7079
45720,631
17454,612
8952,39242
82113,13209
163156,1398
133970,6127
47859,278
200187,2551
1193,31475
98568,13096
38456,7999
49702,4156
62736,10604
22000,17465
31971,6147
146467,5733
262073,7864
3602,1031
59796,17162
21380,9374
12215,12328
85609,177
17238,9209
251553,1299
105848,5035
183760,5988
26759,26353
59283,3326
204517,4156
45210,5608
31240,564
64560,602
204573,3509
252332,177
52312,57268
130314,1663
82569,7578
67801,10054
213188,7991
24074,6238
44226,11252
13947,1068
24296,1543
17516,14188
190925,1967
20401,1157
216886,985
228205,2623
51341,266
1627,726679
97363,28279
17023,7594
18345,47339
25321,18076
66227,41096
81275,39242
24672,4547
30718,1554
2637,38021
57581,57918
57056,12753
29921,422
48071,14494
24436,938
17435,40088
158275,2132
69593,22821
2637,2164
89566,9204
1627,50603
156694,3116
2209,11989
81824,12636
250048,5661
118709,1363
30477,21455
5067,4156
118710,3589
32738,7357
53523,11655
105100,1535
55728,7557
181940,114
15416,2
252332,36
12736,4403
1158,33672
11306,6251
15598,17341
222355,4537
2033,56898
44226,13115
252332,161
198847,2399
78137,12131
17023,4889
172909,3237
3967,57043
34460,5867
45619,21545
53489,13231
51048,15085
836,37276
30477,946
11306,21476
6083,1231
215301,1272
33085,35908
31163,35563
45619,11129
7224,105023
63239,18671
61735,69745
53370,21235
49177,17698
8952,813
11367,16564
66227,14327
134523,4408
14783,189
102110,1292
190925,161
67735,18176
22141,23209
99922,78624
24391,23401
40642,3216
62390,669
86519,30381
50730,809
255906,1361
30849,16745
11571,507
87167,14119
20067,4855
6103,31314
47505,15875
133970,411
836,1473
82252,10289
44226,24496
15275,10824
40874,10604
3793,7079
22000,17465
193261,2842
6083,3421
19732,23209
43734,15133
53370,21404
252332,4376
83311,10073
51957,43558
144261,1818
57014,1393
96231,1282
51445,64971
165056,899
38701,22821
136356,137
24915,12235
21501,3347
61109,7723
138054,1204
157966,1737
45720,13675
29949,928
23248,497
8663,6147
67859,15599
27769,147
6318,9953
255138,1526
75994,3748
48072,3412
38185,20614
63433,12232
51957,43558
78275,577
88331,47
11206,3526
82113,57268
54949,7913
17727,17282
48143,355
147677,134
217167,1275
35730,32873
198603,2799
4919,13927
73726,10835
4154,84145
50267,7796
235647,2227
66227,14327
51957,43558
26117,11318
23793,809
17238,3624
170055,3705
104729,955
133140,1299
107013,1212
196806,3086
54405,41096
53545,20237
45720,189
141794,2843
52984,37557
204517,1199
42283,12118
6318,1376
105100,6222
158446,1173
32257,22183
66227,14327
78141,1415
31971,39261
80104,13589
224544,577
204573,2222
2591,46179
69593,915
1834,21795
84552,564
93424,1554
121676,792
122031,4843
4655,1372
119217,1427
44739,2541
25110,1412
60211,331
224242,1402
72909,349
201683,1635
50713,27966
146757,1507
38133,12042
66227,12282
82732,13621
1035,1199
24391,30106
92420,8115
254301,3195
104705,482
238527,2129
25041,4556
254301,4271
101206,1614
88785,97287
194630,3595
166135,1368
30820,11462
73138,12268
11466,72668
78151,50167
40407,19897
23793,15743
17238,82634
51445,64971
242789,111
22285,419
55222,36
77823,13519
166053,7542
79988,14855
24436,13812
43293,88
242789,1554
25336,6856
13999,24321
112676,514
570,476
14506,25864
30939,14532
23248,1188
30718,1554
180959,1531
25152,13391
19387,1497
75708,13382
193073,1086
50913,95645
4766,113
261843,145
224175,2089
83311,13342
60257,29608
35764,2538
15598,17341
38448,8515
29193,22463
82252,26577
24274,10639
92611,32102
11683,1355
8328,122
82252,851
144261,1818
59179,21512
19941,10054
91070,35085
59740,4821
10614,948
2772,4448
1193,11635
139232,1119
13356,10815
216886,1346
67881,16607
231094,4156
59796,34618
14783,15351
45533,80645
117498,78
247092,471
36073,37983
204517,1514
213188,554
125639,3449
238517,1137
23634,1223
204517,4461
50620,514
15247,125
14783,15351
4167,2541
180959,6951
74287,472
158446,928
37459,8046
45720,10604
132546,1524
173684,1531
9527,15506
26013,2538
122031,2436
8952,1279
110734,1029
47178,12374
83069,18
86038,1075
186825,88
7224,105023
18179,68935
66463,62466
50713,39242
31945,28999
8952,1279
17734,5939
202050,1193
121676,1695
11206,5874
51957,52205
108636,1918
209468,851
49702,21545
51445,64971
171559,9474
46901,72668
59179,771
4154,5004
222355,1201
52563,2551
17566,17698
34710,4472
83311,172
181660,7207
48637,2778
69145,177
15088,22366
87042,885
91070,35085
113120,1262
62189,21
38788,30907
29545,801
11367,16983
29415,23069
72909,4156
96231,905
46634,21387
45619,15944
34872,52287
81157,41961
17171,31164
68595,16858
53346,11987
66463,11912
139525,4549
54488,26667
19732,32713
138054,1086
20067,1492
113120,2675
176753,1515
13450,11902
73774,10383
8959,194112
64748,32869
57014,31112
143429,3266
1771,7357
17034,61132
14287,73405
97634,2562
21389,2286
88716,12493
24518,349
18545,6793
51375,9854
42676,12494
50713,39242
139525,1995
91045,197
18179,7184
209734,5863
250033,1586
132611,1006
25321,51231
51914,14435
27682,69575
2033,14327
204573,3509
110949,371
51957,43558
38701,26199
38456,7999
20186,45403
59396,56422
39619,88
54949,6518
78151,38408
34355,699
26197,1423
138054,8832
87428,12055
52984,12577
36245,723
38456,14196
230805,1302
82113,189
65309,13424
24391,12048
149253,1518
82113,1448
13799,518
154317,1111
99922,20184
81275,7675
240799,3869
1664,107254
24230,75701
17228,1063
98756,1285
208163,1744
59122,66938
250033,1586
8952,1279
793,4156
70839,675
134677,1379
19732,318
59679,28279
103216,1104
180959,229
11206,21235
46901,5608
33844,12252
8959,29422
46513,18887
209734,109
172909,4592
30849,10072
209734,1101
59931,11954
39802,25845
4546,21476
78151,14582
2209,15692
24506,1211
96231,11989
60211,21476
5484,127
25438,676
57581,57918
183760,9498
141204,205
43577,38632
1581,19183
2637,768
59867,30986
27483,50167
30718,23912
53109,1016
8997,721
170,16079
53523,31671
38701,11819
52312,57268
8328,24537
2874,3205
222355,9473
222158,2055
200408,1136
146757,1819
41376,21833
68798,507
51445,64971
204208,2578
204573,4705
57014,3582
126257,2575
25662,11977
11206,756
793,15146
59867,2524
195601,1106
60285,22821
86647,3912
39836,15743
125191,7267
51445,64971
133970,411
24438,78297
207123,1124
193079,545
52984,1759
40199,1025
120838,205
121056,3184
254301,3926
49812,8698
13999,24321
24391,472
39836,15743
21501,3184
178067,1801
13999,12493
27483,22268
5484,127
30718,442
147510,1213
88489,12991
133970,1389
7128,34618
31903,20043
27483,695
178106,1449
44699,984
66227,14327
59283,1492
57981,1327
59638,16472
30849,999
556,608
64130,51231
556,7909
82146,10761
193261,4152
26970,15475
60211,15904
18345,47339
42437,45448
52086,36
60062,21831
59959,43824
47211,10026
27935,41096
67881,974
17516,11259
183665,1336
4546,11855
60486,47
82113,57268
50620,1327
46634,21387
48143,13016
72943,1555
178106,1769
60486,13812
89311,13675
17238,9209
59867,2524
254301,7875
51957,43558
35752,2025
83069,11259
18653,6251
22285,534
42406,19414
59283,20255
36514,13145
250033,1586
178106,8276
32939,4429
38407,4556
69093,7723
262521,1058
222643,1326
4407,23209
222643,7675
2022,26194
57310,1186
87116,27102
14249,4326
22259,25753
91070,22218
47859,655
46026,82328
134677,1379
41751,15071
19732,11259
69475,13928
168813,6694
59638,37315
113120,7893
107013,1221
249013,5515
120838,1103
3602,6293
81824,13101
125576,421
52118,4145
70202,29092
25336,679
45720,12598
55150,23209
41557,20622
68370,35866
206777,1553
96231,15176
69093,7723
4154,10604
173878,1486
29211,16576
28202,15323
2209,5608
75708,254
31240,3184
158446,1111
54747,51304
21389,578
51957,43558
6083,8491
3967,25341
36055,81616
45010,17741
24506,908
50631,10842
48224,33149
183505,137
263418,8244
38448,11012
107013,8128
64130,111
101206,655
158275,2705
71290,3319
132611,1497
133970,411
73646,6293
32208,22366
20344,23912
214716,1193
30718,19416
2022,128537
1338,16626
68409,88
62189,12215
59283,16683
72909,44146
13999,24321
19387,1497
134677,1379
144266,1808
107963,1216
52025,38752
181455,5123
20377,26199
166135,9611
47111,4429
42937,84972
13880,5863
1513,127461
50456,12906
14141,50314
62086,37
27075,5744
38456,29164
147883,575
4407,17282
117498,1222
122031,3184
86038,15964
48637,10694
250094,1302
77380,8922
39619,431
141204,2879
4766,507
252332,139
178972,2382
50730,31112
14287,2322
12991,1057
11571,76581
24438,15693
250753,6856
96231,899
61245,24319
134677,2312
5663,654
6993,96751
105313,1008
17238,82634
66858,24319
8952,39242
24274,81616
69475,11678
66227,14327
49702,14996
24468,1992
59959,5222
30476,4429
41376,24252
121273,925
209553,1774
59867,18
96969,21833
15992,22351
222355,9108
248690,4591
57981,39375
47991,13176
137169,6952
12215,12263
38305,25118
84141,20614
69093,7723
138182,6554
5484,8702
45533,1554
25662,23026
37676,98
152794,7107
6998,47
37459,20592
52086,27315
57014,3582
105100,2524
143828,5197
68409,9497
60211,16564
30935,885
29211,13016
181660,7207
49381,14327
149548,2399
17723,1407
81824,12636
21747,7
37676,98
31035,47569
201683,1558
59931,11954
44699,22366
96969,21833
10565,10383
146757,8893
32967,28605
250033,1586
201445,3044
17238,82634
166053,216
29193,99454
59679,23374
34460,99369
24074,10282
17034,61132
134677,1379
129680,143
37934,2623
222355,1091
25571,16443
22285,13394
2022,5648
9171,13927
31706,2534
18799,1355
209734,1095
24772,13307
66858,1524
159682,419
2033,14327
73646,31112
33085,8652
28946,14532
1193,11855
27483,19393
53545,14334
68697,84006
60211,12322
102,7594
101472,1038
223230,482
66227,12282
52589,2534
97363,1441
52256,5177
47542,74896
141794,2184
93095,18
15828,5744
21881,6287
59612,2657
173684,125
22285,46
44226,1225
209734,9892
85609,602
21501,534
128912,1261
35764,10904
73774,8613
253922,5073
14506,25864
216811,9497
61245,49777
89570,9263
251235,2084
97744,12118
18345,19416
8663,11872
118847,1136
34323,9419
39836,27704
59959,5222
201672,8832
44699,14828
78151,15936
29031,35966
65514,5378
39766,12231
70839,2623
61583,8228
157966,1185
213188,98
77823,13519
34710,12052
63433,15139
21442,65189
84851,12222
158275,7992
53109,10965
33085,45448
69788,349
50730,31112
59122,925
174167,1201
77823,122
96231,4556
68370,82441
1002,17415
114894,2778
126257,4974
44806,13745
21501,788
13895,10604
48197,8041
74134,25353
7224,176075
146757,2163
120838,938
23634,25118
85787,17228
1771,13231
19066,28929
59612,2657
119217,1352
50218,2534
35288,2166
133970,411
24230,82328
33450,2634
213351,1085
43293,12584
34710,12028
34710,4472
29096,29259
250048,769
29921,1394
235647,1119
85609,925
83311,13826
1878,12458
99922,7203
33450,11446
102,3246
3793,11171
28202,13284
146757,7797
17238,3624
167073,1003
29052,23055
17238,82634
35458,5904
38491,111
209553,3671
53523,5744
19732,1492
53430,17472
204573,5024
51957,43558
61735,69745
51957,43558
87557,1163
8051,43052
50503,19336
21452,21291
180959,474
35443,1554
34872,12751
59959,5222
6236,23989
38185,20614
113120,1199
45534,18671
50423,564
252332,1918
27075,564
77298,2028
250753,3526
19732,13227
17238,9209
44226,4532
181455,1769
7224,13924
35270,35085
51445,64971
134677,1379
17982,31164
41376,417
205591,1193
53430,27311
35730,32873
146757,4815
201683,1635
25438,37315
22141,1284
93642,17983
38456,13457
3623,4797
57426,69521
21501,466
28031,15606
10525,19518
48161,24164
156694,2919
84141,12159
139307,9611
86647,43817
51914,16054
13947,26754
75708,15351
59179,12037
29415,13174
47211,172
204517,263
17238,3624
256228,1563
15397,7557
13356,419
13999,24321
180959,474
58758,16847
101206,1222
43293,12556
51914,14969
59959,5222
36670,8228
151351,1376
224544,1639
43084,2464
25041,13126
2033,14327
48072,3412
78151,14263
133970,411
181940,1086
172909,177
105569,5899
122123,1822
50620,4532
96231,957
28938,48994
17238,82634
44309,27966
207123,1382
250033,1586
29415,48
8952,39242
57981,1327
19732,23989
23687,581
102110,1286
14249,11362
145611,4156
28946,13359
18345,42705
78325,9173
195601,1162
42937,1535
78151,741
48637,39
5159,44065
78645,27102
50456,6808
97744,12214
57581,5939
34710,17983
163156,1398
48637,2164
173878,2148
6360,7792
87042,885
2064,3347
21501,21476
59612,12159
66227,12282
53346,1501
71290,41065
58900,3423
262559,1441
147338,4278
117498,78
60211,482
38074,192
21501,192
29177,11775
215956,2811
4646,3281
18456,39416
29921,3273
211167,3524
62736,21041
59179,1071
66858,1554
173878,1055
66227,14327
41376,14652
37459,68829
204517,1742
47178,18176
259400,3385
35730,434
10798,21404
54289,14327
146757,4911
59283,404
99922,78624
61109,14494
17238,82634
198603,2799
61583,6807
166135,3867
120838,9263
91070,35085
29594,24319
133605,7796
17280,46034
24915,42775
50218,11056
46026,309
62189,50167
193079,99
209734,721
28031,10173
16049,41141
82682,6894
79988,23119
44226,18014
29211,122
68370,82441
91774,2634
5159,2585
10565,1199
133970,5455
43127,12214
7224,122364
17238,9209
59369,7796
257066,1691
18863,15529
67881,9405
23687,721
48655,792
12611,15508
174167,1439
39802,6057
50730,3222
50503,22218
91070,35085
181660,2062
66441,49624
229664,326
9218,11942
44226,575
31251,972
11571,1691
251235,9498
133970,9602
34592,313
222355,4955
11251,10324
33450,41375
59283,575
183665,575
84851,26428
87602,9262
34323,8164
34710,4472
22595,11989
43854,15475
6318,21831
193261,1812
30961,2093
45533,27966
147338,1146
26201,30525
48071,13897
20067,4843
17238,9209
34323,18009
25041,9498
149253,141
52984,1759
222505,39
87042,885
239013,1172
18345,42705
186359,1393
99922,98702
210718,3
229664,1315
73076,675
66227,14327
9803,3412
2605,9262
4373,3511
36073,9684
14543,57328
61583,6807
78151,12862
141794,7859
44321,26012
156694,3441
92420,16119
107013,309
173878,1206
48637,1602
51957,17626
11418,108
262559,1118
17238,3624
14860,205
48276,36
18345,42705
27367,812
1627,20383
107580,1828
104634,2828
17874,33885
21501,21476
54393,4462
40642,27315
30718,9652
61583,1193
155760,447
36242,12865
2033,14327
80104,632
79988,26651
88105,9463
133970,411
133970,9602
38074,192
68798,38353
30718,1554
51957,14023
236265,127
53930,5455
135804,2632
50713,23209
32257,22183
107963,141
132611,1006
5484,15148
69614,2991
61109,13047
40407,308
40642,199
32552,8228
1192,28999
24915,24411
135978,2103
168483,1209
53430,1284
47991,17173
20537,482
247092,1994
26202,4797
118710,214
48072,3412
62681,1008
20817,68829
32189,123
132572,1394
59959,5222
87167,20255
90175,2524
172909,2146
99922,98702
54405,41096
239013,1543
204573,13
167730,1667
33085,938
21380,57674
213351,1839
54405,41096
32743,7
149710,1524
9253,139866
250753,1449
170,21324
99922,20184
130314,1663
133970,411
238993,721
22239,12476
61388,504
96231,13406
71605,36438
86698,449
17034,61132
29123,504
34460,25967
129680,3449
29958,954
148897,962
254301,5054
86038,4933
21282,105
32189,15368
9320,11884
59638,16472
4154,7852
106855,122
1834,25597
66227,12282
32552,13195
61683,10842
23793,37
14934,14048
37873,9262
29466,12134
54459,16148
570,16349
11372,884
116122,7796
37459,10824
66227,14327
15598,17341
46513,7792
2033,14327
11315,22821
33264,955
215301,1084
82113,16625
180959,229
185945,284
200187,2551
8952,25753
44792,381
66854,9156
48637,6951
181940,749
34323,8164
254301,1339
144266,6975
234704,3235
139525,1299
21501,9684
132611,1006
181660,339
16602,26051
77473,69745
62736,32981
48637,52719
107013,4156
59796,577
210718,3521
122760,4376
312,13424
58686,5004
54393,14228
4546,2623
139525,4529
173684,1193
40199,12896
29921,16625
47260,27723
62274,18151
100409,549
97744,16167
144261,1818
102859,1778
202050,2326
172131,1418
54405,41096
75708,14945
15598,17341
53203,19558
129680,7796
204573,845
107580,749
262073,7864
48224,17313
10469,3281
38456,7999
11571,733
113120,1199
46026,16564
72712,1075
30849,5705
75708,11622
15598,14388
25662,85776
55238,1602
23264,5892
251553,1311
59931,2
21214,20836
75708,337
29211,12575
57461,11637
50585,46
31064,37467
9803,3281
54289,4987
265643,985
38456,29164
83069,7908
3967,99369
5503,21608
46450,10643
34323,18167
143431,1439
35270,35085
29087,3799
45808,18175
193073,136
64892,5918
262559,1082
50713,75007
224544,1639
47769,13396
1251,36929
128912,47
45619,51152
32744,17821
17238,3624
70202,76162
14141,1279
201445,3044
202050,1763
141204,2577
153818,2
32939,21817
167708,1773
15598,17341
12611,7874
77823,11681
47542,8698
36138,31748
45063,578
8952,39242
105100,1519
1834,7792
41955,66938
101206,476
214716,3646
26201,10604
43127,41961
119733,614
55222,3266
66227,24319
836,332
30935,10302
30685,978
44739,1554
34710,12028
141204,4561
83311,13826
61245,125
27367,17795
42406,1498
23142,25
193653,3942
47994,35833
31322,81254
28925,57322
18863,1166
78141,65189
52086,17031
15598,17341
1193,79908
20537,10835
793,609
132611,1497
38456,47236
202050,578
17238,82634
59283,17955
12215,12328
1317,4556
24672,35085
11418,86029
